Postcode,ABSTUDY_Living_allowance,ABSTUDY_Non_living_allowance,Age_Pension,Austudy,Carer_Allowance,Carer_Allowance_Child_Health_Care_Card_only,Carer_Payment,Commonwealth_Seniors_Health_Card,Double_Orphan_Pension,Disability_Support_Pension,Family_Tax_Benefit_Part_A,Family_Tax_Benefit_Part_B,Health_Care_Card,Low_Income_Card,Newstart_Allowance,Parenting_Payment_Partnered,Parenting_Payment_Single,Partner_Allowance,Pensioner_Concession_Card,Sickness_Allowance,Special_Benefit,Wife_Pension_Partner_on_Age_Pension,Wife_Pension_Partner_on_Disability_Support_Pension,Widow_Allowance,Widow_B_Pension,Youth_Allowance_other,Youth_Allowance_student_and_apprentice,,,,,,,,
4571,<20,<20,75,<20,30,<20,<20,<20,<20,64,68,56,68,<20,40,<20,<20,<20,172,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4572,<20,<20,328,20,56,<20,23,77,<20,118,185,154,248,68,134,<20,34,<20,556,<20,<20,<20,<20,<20,<20,<20,67,,,,,,,,
4573,<20,<20,"2,349",75,442,<20,169,365,<20,613,"2,016","1,670","1,483",251,740,115,295,<20,"3,773",<20,<20,<20,<20,28,<20,93,174,,,,,,,,
4574,<20,<20,154,<20,43,<20,<20,24,<20,96,104,85,100,<20,64,<20,<20,<20,303,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4575,<20,<20,"3,061",62,686,<20,237,473,<20,705,"1,569","1,341","1,488",289,666,90,266,<20,"4,561",<20,<20,<20,<20,36,<20,133,210,,,,,,,,
4580,<20,<20,"1,331",<20,355,<20,173,65,<20,598,359,325,419,78,267,34,91,<20,"2,292",<20,<20,<20,<20,<20,<20,30,<20,,,,,,,,
4581,<20,<20,192,<20,32,<20,<20,29,<20,87,87,59,104,<20,75,<20,<20,<20,335,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4600,<20,<20,140,<20,56,<20,29,<20,<20,113,79,61,85,<20,39,<20,<20,<20,308,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4601,<20,<20,187,<20,42,<20,26,30,<20,80,100,83,91,<20,43,<20,<20,<20,317,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4605,<20,90,623,<20,178,<20,110,43,<20,333,550,481,573,33,292,50,190,<20,"1,317",<20,<20,<20,<20,<20,<20,99,<20,,,,,,,,
4606,<20,<20,548,<20,120,<20,55,37,<20,151,213,183,159,22,77,<20,55,<20,846,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4608,<20,<20,122,<20,38,<20,21,<20,<20,47,70,69,56,<20,37,<20,<20,<20,224,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4610,<20,<20,"1,871",<20,628,<20,284,201,<20,909,"1,342","1,171","1,208",159,516,137,257,<20,"3,542",<20,<20,<20,<20,22,<20,179,37,,,,,,,,
4611,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,33,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4612,<20,<20,63,<20,<20,<20,<20,<20,<20,31,<20,<20,<20,<20,<20,<20,<20,<20,107,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4613,<20,<20,151,<20,63,<20,41,<20,<20,99,75,69,76,<20,37,<20,<20,<20,315,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4614,<20,<20,263,<20,81,<20,43,<20,<20,120,118,104,116,<20,64,<20,25,<20,469,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4615,<20,<20,"1,218",<20,469,<20,229,96,<20,729,600,518,585,88,345,53,109,<20,"2,434",<20,<20,<20,<20,<20,<20,57,<20,,,,,,,,
4620,<20,<20,67,<20,<20,<20,<20,<20,<20,36,28,23,41,<20,20,<20,<20,<20,122,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4621,<20,<20,385,<20,93,<20,48,41,<20,167,119,114,133,<20,61,<20,24,<20,656,<20,<20,<20,<20,<20,<20,20,<20,,,,,,,,
4625,<20,<20,339,<20,84,<20,30,56,<20,147,227,174,229,39,101,<20,31,<20,580,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4626,<20,<20,256,<20,48,<20,<20,68,<20,78,178,125,137,<20,65,<20,24,<20,400,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4627,<20,<20,91,<20,26,<20,<20,<20,<20,48,81,72,72,<20,37,<20,<20,<20,181,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4630,<20,<20,369,<20,77,<20,30,93,<20,98,189,158,161,33,60,<20,31,<20,552,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4650,<20,62,"5,427",45,"1,716",35,841,317,<20,"2,796","3,047","2,650","2,972",389,"1,730",259,591,28,"10,392",21,<20,28,33,50,<20,411,122,,,,,,,,
4655,26,111,"11,069",138,"3,254",70,"1,502",685,<20,"3,928","5,120","4,429","5,031",799,"2,911",421,"1,168",77,"19,000",24,<20,33,48,112,<20,626,303,,,,,,,,
4659,<20,<20,"1,186",<20,338,<20,177,67,<20,457,354,316,371,78,255,28,79,<20,"2,007",<20,<20,<20,<20,<20,<20,38,<20,,,,,,,,
4660,<20,<20,"1,396",<20,403,<20,204,125,<20,477,508,456,613,111,397,58,90,<20,"2,358",<20,<20,<20,<20,<20,<20,58,23,,,,,,,,
4662,<20,<20,125,<20,47,<20,31,<20,<20,71,84,73,79,<20,55,<20,21,<20,276,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4670,27,157,"12,746",137,"3,501",109,"1,551",899,<20,"4,394","6,743","5,714","6,744",943,"3,716",524,"1,469",81,"21,892",50,<20,54,83,142,<20,886,391,,,,,,,,
4671,<20,<20,917,<20,376,<20,217,73,<20,583,484,436,585,61,435,33,80,<20,"1,965",<20,<20,<20,<20,<20,<20,57,<20,,,,,,,,
4673,<20,<20,107,<20,29,<20,<20,<20,<20,48,50,45,62,<20,26,<20,<20,<20,190,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4674,<20,<20,192,<20,96,<20,63,<20,<20,181,119,108,137,21,100,<20,21,<20,507,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4676,<20,<20,27,<20,<20,<20,<20,<20,<20,22,<20,<20,<20,<20,<20,<20,<20,<20,64,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4677,<20,<20,353,<20,108,<20,57,35,<20,183,267,258,263,26,196,<20,45,<20,713,<20,<20,<20,<20,<20,<20,20,<20,,,,,,,,
4678,<20,<20,105,<20,28,<20,<20,<20,<20,36,36,43,35,<20,21,<20,<20,<20,172,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4680,<20,56,"3,026",<20,891,41,248,334,<20,"1,091","2,402","2,774","2,159",177,"1,148",152,573,<20,"5,384",<20,<20,<20,<20,41,<20,279,71,,,,,,,,
4694,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,21,24,<20,<20,<20,<20,<20,<20,42,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4695,<20,<20,122,<20,31,<20,<20,<20,<20,59,81,89,67,<20,44,<20,<20,<20,232,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4697,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,29,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4699,<20,<20,44,<20,<20,<20,<20,<20,<20,<20,37,32,32,<20,<20,<20,<20,<20,74,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4700,<20,43,"2,418",<20,471,<20,154,169,<20,"1,023","1,232","1,105","1,287",146,772,83,309,<20,"4,166",<20,<20,<20,<20,23,<20,171,103,,,,,,,,
4701,23,144,"4,376",39,"1,152",47,418,261,<20,"1,782","3,196","2,869","2,834",343,"1,484",196,759,21,"7,868",20,<20,<20,20,42,<20,375,227,,,,,,,,
4702,<20,64,"2,149",<20,691,27,272,295,<20,886,"1,960","1,874","1,530",169,778,142,428,23,"4,031",<20,<20,<20,<20,22,<20,158,56,,,,,,,,
4703,<20,32,"2,538",26,520,21,179,333,<20,766,"1,250","1,167","1,240",206,680,90,263,<20,"4,029",<20,<20,<20,<20,28,<20,118,67,,,,,,,,
4704,<20,<20,22,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,28,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4705,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,34,27,<20,<20,<20,<20,<20,<20,32,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4706,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,33,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4707,<20,<20,35,<20,<20,<20,<20,<20,<20,26,<20,<20,<20,<20,<20,<20,<20,<20,74,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4709,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4710,<20,<20,625,<20,131,<20,49,65,<20,186,348,333,281,42,174,25,92,<20,"1,016",<20,<20,<20,<20,<20,<20,20,<20,,,,,,,,
4711,<20,<20,101,<20,36,<20,<20,<20,<20,31,74,62,60,<20,<20,<20,<20,<20,162,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4712,<20,<20,38,<20,<20,<20,<20,<20,<20,<20,32,32,25,<20,<20,<20,<20,<20,56,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4713,<20,66,21,<20,<20,<20,<20,<20,<20,55,163,157,275,<20,169,<20,81,<20,194,<20,<20,<20,<20,<20,<20,61,<20,,,,,,,,
4714,<20,32,551,<20,180,<20,96,<20,<20,364,287,271,356,26,257,24,81,<20,"1,196",<20,<20,<20,<20,<20,<20,51,<20,,,,,,,,
4715,<20,<20,508,<20,121,<20,28,102,<20,175,403,404,297,36,140,<20,80,<20,843,<20,<20,<20,<20,<20,<20,33,<20,,,,,,,,
4716,<20,<20,75,<20,<20,<20,<20,<20,<20,20,54,64,41,<20,22,<20,<20,<20,116,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4717,<20,<20,61,<20,56,<20,<20,<20,<20,50,193,256,204,<20,94,<20,59,<20,210,<20,<20,<20,<20,<20,<20,31,<20,,,,,,,,
4718,<20,<20,100,<20,40,<20,<20,23,<20,48,145,165,117,<20,58,<20,35,<20,214,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4719,<20,<20,102,<20,<20,<20,<20,30,<20,31,64,56,41,<20,20,<20,<20,<20,155,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4720,<20,22,369,<20,170,<20,42,56,<20,165,748,796,518,47,219,37,153,<20,803,<20,<20,<20,<20,<20,<20,61,23,,,,,,,,
4721,<20,<20,214,<20,37,<20,<20,50,<20,52,167,187,119,<20,70,<20,29,<20,313,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4722,<20,<20,115,<20,<20,<20,<20,30,<20,<20,91,92,46,<20,20,<20,<20,<20,152,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4723,<20,<20,62,<20,<20,<20,<20,<20,<20,21,78,92,46,<20,22,<20,<20,<20,110,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4724,<20,<20,48,<20,<20,<20,<20,<20,<20,<20,38,28,21,<20,<20,<20,<20,<20,64,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4725,<20,<20,212,<20,21,<20,<20,<20,<20,27,111,94,62,<20,41,<20,21,<20,287,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4726,<20,<20,38,<20,<20,<20,<20,<20,<20,<20,42,40,21,<20,<20,<20,<20,<20,71,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4727,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,20,<20,<20,<20,<20,<20,<20,<20,20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4728,<20,<20,32,<20,<20,<20,<20,<20,<20,<20,25,22,<20,<20,<20,<20,<20,<20,46,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4730,<20,<20,277,<20,53,<20,20,47,<20,84,270,213,173,<20,96,<20,53,<20,458,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4731,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,27,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4732,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,24,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4733,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4735,<20,<20,131,<20,<20,<20,<20,<20,<20,38,92,71,55,<20,31,<20,<20,<20,197,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4736,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4737,<20,21,767,<20,164,<20,80,101,<20,244,511,538,481,37,293,33,137,<20,"1,336",<20,<20,<20,<20,<20,<20,45,<20,,,,,,,,
4738,<20,<20,96,<20,20,<20,<20,<20,<20,37,54,57,43,<20,32,<20,<20,<20,161,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4739,<20,<20,39,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,66,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4740,<20,123,"6,350",54,"1,579",43,559,844,<20,"2,011","4,204","4,182","3,824",440,"2,034",200,984,27,"10,650",39,<20,26,30,91,<20,487,191,,,,,,,,
4741,<20,<20,555,<20,173,<20,67,131,<20,167,306,308,297,46,183,<20,47,<20,879,<20,<20,<20,<20,<20,<20,27,<20,,,,,,,,
4742,<20,<20,22,<20,<20,<20,<20,<20,<20,<20,38,35,20,<20,<20,<20,<20,<20,48,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4743,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,40,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4744,<20,<20,54,<20,67,<20,<20,<20,<20,38,227,327,174,<20,75,<20,71,<20,192,<20,<20,<20,<20,<20,<20,21,<20,,,,,,,,
4745,<20,<20,26,<20,<20,<20,<20,<20,<20,24,109,155,55,<20,28,<20,38,<20,99,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4746,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,41,80,23,<20,<20,<20,<20,<20,25,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4750,<20,<20,235,<20,91,<20,27,37,<20,85,325,333,254,27,101,22,70,<20,450,<20,<20,<20,<20,<20,<20,22,<20,,,,,,,,
4751,<20,<20,296,<20,73,<20,28,52,<20,56,204,222,163,23,80,<20,41,<20,438,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4753,<20,<20,205,<20,59,<20,<20,34,<20,43,198,230,142,<20,66,<20,34,<20,309,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4754,<20,<20,161,<20,27,<20,<20,28,<20,32,153,155,79,<20,45,<20,40,<20,259,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4756,<20,<20,68,<20,<20,<20,<20,<20,<20,30,47,46,47,<20,30,<20,<20,<20,131,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4757,<20,<20,26,<20,<20,<20,<20,<20,<20,20,28,23,21,<20,<20,<20,<20,<20,58,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4798,<20,<20,102,<20,23,<20,<20,33,<20,32,60,57,35,<20,22,<20,<20,<20,170,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4799,<20,<20,134,<20,41,<20,20,<20,<20,69,86,82,92,<20,66,<20,<20,<20,265,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4800,<20,<20,853,<20,223,<20,92,147,<20,337,616,534,513,46,302,35,121,<20,"1,515",<20,<20,<20,<20,<20,<20,44,<20,,,,,,,,
4801,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4802,<20,<20,461,<20,122,<20,48,89,<20,284,702,609,640,42,449,32,166,<20,"1,057",<20,<20,<20,<20,<20,<20,47,<20,,,,,,,,
4803,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,38,27,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4804,<20,<20,228,<20,51,<20,25,<20,<20,62,102,106,103,<20,68,<20,21,<20,358,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4805,<20,22,"1,266",<20,284,<20,100,121,<20,490,762,692,880,61,564,83,183,<20,"2,215",<20,<20,<20,<20,<20,<20,88,<20,,,,,,,,
4806,<20,<20,549,<20,113,<20,53,115,<20,163,276,236,255,31,156,31,62,<20,904,<20,<20,<20,<20,<20,<20,30,<20,,,,,,,,
4807,<20,33,"1,437",<20,288,<20,113,192,<20,417,758,657,633,44,414,50,188,<20,"2,308",<20,<20,<20,<20,<20,<20,76,<20,,,,,,,,
4808,<20,<20,131,<20,32,<20,<20,<20,<20,40,79,65,65,<20,39,<20,<20,<20,217,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4809,<20,<20,95,<20,<20,<20,<20,27,<20,30,53,44,49,<20,37,<20,<20,<20,150,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4810,26,31,"1,665",102,370,<20,155,291,<20,"1,023","1,225","1,137","1,816",318,"1,151",68,344,<20,"3,447",<20,<20,<20,<20,<20,<20,212,346,,,,,,,,
4811,<20,35,899,29,273,<20,89,64,<20,320,839,781,818,234,360,38,171,<20,"1,620",<20,<20,<20,<20,<20,<20,77,243,,,,,,,,
4812,34,55,"2,163",49,434,<20,180,156,<20,856,"1,393","1,258","1,370",207,810,71,354,<20,"3,812",<20,<20,<20,<20,20,<20,174,188,,,,,,,,
4813,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4814,86,149,"3,342",122,955,32,347,419,<20,"1,226","3,198","2,858","3,100",777,"1,349",180,715,<20,"6,110",<20,<20,<20,<20,37,<20,354,824,,,,,,,,
4815,30,134,"1,627",39,712,25,280,97,<20,690,"2,195","1,975","1,856",226,925,161,632,<20,"3,564",<20,<20,<20,<20,<20,<20,244,174,,,,,,,,
4816,<20,108,890,<20,261,<20,138,76,<20,428,688,622,"1,008",55,609,98,192,<20,"1,762",<20,<20,<20,<20,<20,<20,153,<20,,,,,,,,
4817,43,80,"1,870",40,712,30,267,136,<20,778,"2,375","2,143","1,755",313,701,108,496,<20,"3,612",<20,<20,<20,<20,21,<20,187,254,,,,,,,,
4818,<20,36,"1,040",27,552,26,212,97,<20,555,"1,992","1,833","1,290",121,606,97,461,<20,"2,485",<20,<20,<20,<20,<20,<20,123,93,,,,,,,,
4819,<20,<20,302,<20,63,<20,33,46,<20,175,174,150,171,25,131,<20,44,<20,607,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4820,<20,57,"1,267",<20,263,<20,120,114,<20,448,820,765,868,49,495,70,200,<20,"2,154",<20,<20,<20,<20,<20,<20,116,<20,,,,,,,,
4821,<20,<20,150,<20,26,<20,<20,23,<20,57,108,91,94,<20,60,<20,24,<20,254,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4822,<20,<20,72,<20,<20,<20,<20,<20,<20,<20,66,51,45,<20,23,<20,<20,<20,112,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4823,<20,<20,37,<20,<20,<20,<20,<20,<20,<20,44,29,29,<20,<20,<20,<20,<20,59,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4824,<20,20,136,<20,30,<20,<20,<20,<20,69,156,155,170,<20,108,<20,43,<20,284,<20,<20,<20,<20,<20,<20,20,<20,,,,,,,,
4825,<20,169,848,<20,230,<20,97,62,<20,488,"1,369","1,438","1,564",51,935,123,433,<20,"2,032",<20,<20,<20,<20,<20,<20,211,<20,,,,,,,,
4828,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,40,37,54,<20,34,<20,<20,<20,48,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4829,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,36,33,55,<20,30,<20,<20,<20,49,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4830,<20,58,33,<20,25,<20,<20,<20,<20,58,250,228,333,<20,183,67,65,<20,204,<20,<20,<20,<20,<20,<20,23,<20,,,,,,,,
4849,<20,<20,301,<20,46,<20,21,36,<20,103,99,86,109,<20,86,<20,29,<20,481,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4850,<20,28,"1,895",<20,353,<20,132,289,<20,491,718,579,777,92,524,60,111,<20,"2,813",<20,<20,<20,<20,<20,<20,78,<20,,,,,,,,
4852,<20,<20,342,<20,59,<20,23,69,<20,118,286,237,217,23,137,<20,58,<20,596,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4854,<20,20,611,<20,115,<20,49,106,<20,191,423,335,352,29,222,37,68,<20,998,<20,<20,<20,<20,<20,<20,36,<20,,,,,,,,
4855,<20,<20,76,<20,<20,<20,<20,<20,<20,31,73,58,52,<20,34,<20,<20,<20,139,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4856,<20,<20,65,<20,<20,<20,<20,<20,<20,52,56,49,50,<20,34,<20,<20,<20,156,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4857,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4858,<20,<20,143,<20,60,<20,30,27,<20,69,120,93,91,<20,61,<20,23,<20,289,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4859,<20,<20,67,<20,<20,<20,<20,<20,<20,32,39,27,51,<20,27,<20,<20,<20,122,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4860,<20,98,"1,476",<20,324,<20,154,208,<20,586,"1,056",886,911,78,614,80,288,<20,"2,759",<20,<20,<20,<20,<20,<20,131,26,,,,,,,,
4861,<20,<20,239,<20,61,<20,28,31,<20,93,125,111,135,<20,89,<20,37,<20,427,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4865,<20,48,638,<20,193,<20,77,113,<20,263,720,625,550,52,266,49,165,<20,"1,226",<20,<20,<20,<20,<20,<20,76,<20,,,,,,,,
4868,38,166,"1,660",30,474,32,185,162,<20,693,"2,209","1,889","1,886",150,991,166,530,<20,"3,390",<20,<20,<20,<20,24,<20,222,71,,,,,,,,
4869,29,148,"1,080",<20,511,20,203,62,<20,593,"2,289","1,921","1,723",113,798,207,592,<20,"2,712",<20,<20,<20,<20,24,<20,167,64,,,,,,,,
4870,133,348,"5,463",189,"1,342",55,564,639,<20,"3,119","6,084","5,355","6,561",624,"4,096",455,"1,515",<20,"11,780",36,<20,<20,<20,85,<20,697,407,,,,,,,,
4871,46,197,951,<20,307,<20,192,153,<20,567,998,873,"1,318",61,848,82,273,<20,"2,182",<20,<20,<20,<20,<20,<20,182,<20,,,,,,,,
4872,<20,<20,505,<20,108,<20,50,98,<20,227,319,278,357,<20,247,24,69,<20,938,<20,<20,<20,<20,<20,<20,38,<20,,,,,,,,
4873,<20,42,646,<20,148,<20,74,110,<20,385,623,535,651,48,453,53,131,<20,"1,356",<20,<20,<20,<20,<20,<20,55,<20,,,,,,,,
4874,<20,72,83,<20,47,<20,26,<20,<20,98,338,372,397,<20,257,30,75,<20,320,<20,<20,<20,<20,<20,<20,54,<20,,,,,,,,
4875,96,506,299,<20,108,<20,85,<20,<20,158,"1,043",916,"1,231",35,535,176,300,<20,931,<20,<20,<20,<20,<20,<20,168,<20,,,,,,,,
4876,<20,107,71,<20,<20,<20,<20,<20,<20,49,368,330,460,<20,237,72,119,<20,290,<20,<20,<20,<20,<20,<20,82,<20,,,,,,,,
4877,<20,<20,398,<20,54,<20,28,66,<20,163,352,279,318,23,222,28,49,<20,711,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4878,<20,31,983,70,230,<20,100,103,<20,441,"1,037",870,"1,020",187,527,70,202,<20,"1,910",<20,<20,<20,<20,<20,<20,89,180,,,,,,,,
4879,<20,27,"1,393",72,342,<20,147,185,<20,454,"1,408","1,227","1,156",196,568,79,256,<20,"2,423",<20,<20,<20,<20,26,<20,84,118,,,,,,,,
4880,<20,82,"1,671",<20,303,<20,136,244,<20,520,"1,078",895,"1,115",76,691,96,265,<20,"2,784",<20,<20,<20,<20,<20,<20,145,35,,,,,,,,
4881,<20,<20,462,<20,98,<20,52,55,<20,226,425,368,496,36,357,40,92,<20,920,<20,<20,<20,<20,<20,<20,50,<20,,,,,,,,
4882,<20,<20,392,<20,53,<20,21,52,<20,83,180,145,138,<20,82,<20,31,<20,563,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4883,<20,44,"1,319",<20,211,<20,78,118,<20,383,758,659,688,72,415,58,209,<20,"2,150",<20,<20,<20,<20,<20,<20,104,24,,,,,,,,
4884,<20,<20,291,<20,48,<20,21,51,<20,56,131,104,125,<20,89,<20,20,<20,425,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4885,<20,<20,608,<20,98,<20,45,93,<20,173,329,271,300,45,186,<20,50,<20,967,<20,<20,<20,<20,<20,<20,22,<20,,,,,,,,
4886,<20,<20,101,<20,27,<20,<20,25,<20,46,59,52,72,<20,35,<20,<20,<20,187,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4887,<20,<20,317,<20,63,<20,34,<20,<20,145,186,166,203,<20,153,<20,49,<20,606,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4888,<20,<20,467,<20,121,<20,73,21,<20,233,289,261,288,20,200,28,67,<20,900,<20,<20,<20,<20,<20,<20,32,<20,,,,,,,,
4890,<20,45,77,<20,25,<20,<20,<20,<20,76,167,159,268,<20,150,31,62,<20,256,<20,<20,<20,<20,<20,<20,45,<20,,,,,,,,
4891,<20,<20,85,<20,<20,<20,<20,<20,<20,21,22,21,37,<20,23,<20,<20,<20,113,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
4892,<20,269,228,<20,94,<20,76,<20,<20,268,807,745,"1,320",<20,918,167,226,<20,954,<20,<20,<20,<20,<20,<20,132,<20,,,,,,,,
4895,<20,90,378,<20,91,<20,65,32,<20,300,436,378,711,21,506,70,113,<20,935,<20,<20,<20,<20,<20,<20,76,<20,,,,,,,,
5000,<20,<20,529,85,90,<20,38,123,<20,791,312,278,"1,009",369,592,<20,42,<20,"1,609",<20,<20,<20,<20,<20,<20,70,434,,,,,,,,
5001,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,27,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
