Postcode,ABSTUDY_Living_allowance,ABSTUDY_Non_living_allowance,Age_Pension,Austudy,Carer_Allowance,Carer_Allowance_Child_Health_Care_Card_only,Carer_Payment,Commonwealth_Seniors_Health_Card,Double_Orphan_Pension,Disability_Support_Pension,Family_Tax_Benefit_Part_A,Family_Tax_Benefit_Part_B,Health_Care_Card,Low_Income_Card,Newstart_Allowance,Parenting_Payment_Partnered,Parenting_Payment_Single,Partner_Allowance,Pensioner_Concession_Card,Sickness_Allowance,Special_Benefit,Wife_Pension_Partner_on_Age_Pension,Wife_Pension_Partner_on_Disability_Support_Pension,Widow_Allowance,Widow_B_Pension,Youth_Allowance_other,Youth_Allowance_student_and_apprentice
4161,<20,<20,"1,410",28,432,<20,160,67,<20,555,"1,387","1,159","1,032",203,445,62,233,<20,"2,568",<20,<20,<20,<20,<20,<20,104,130
4163,<20,<20,"2,246",<20,369,<20,114,384,<20,490,794,676,657,158,289,34,138,<20,"3,092",<20,<20,<20,<20,<20,<20,48,106
4164,<20,<20,"1,176",<20,245,<20,68,138,<20,212,688,590,506,141,188,25,81,<20,"1,624",<20,<20,<20,<20,<20,<20,<20,81
4165,<20,22,"3,805",46,806,35,228,445,<20,716,"2,381","2,018","1,648",315,564,110,350,<20,"5,387",<20,<20,<20,<20,30,<20,135,157
4169,<20,<20,742,80,80,<20,29,187,<20,396,261,244,672,267,335,<20,57,<20,"1,313",<20,<20,<20,<20,<20,<20,49,293
4170,<20,<20,"1,371",74,257,<20,81,154,<20,548,903,840,964,294,434,33,151,<20,"2,275",<20,<20,<20,<20,20,<20,60,306
4171,<20,<20,692,34,106,<20,22,108,<20,214,428,405,422,137,183,<20,68,<20,"1,066",<20,<20,<20,<20,<20,<20,<20,130
4172,<20,<20,235,<20,80,<20,23,<20,<20,107,249,217,236,48,107,<20,44,<20,452,<20,<20,<20,<20,<20,<20,21,35
4173,<20,<20,735,<20,177,<20,61,45,<20,250,609,518,410,85,164,29,98,<20,"1,237",<20,<20,<20,<20,<20,<20,32,68
4174,<20,<20,143,<20,44,<20,<20,<20,<20,73,198,167,178,30,83,<20,35,<20,295,<20,<20,<20,<20,<20,<20,<20,21
4178,<20,24,"2,915",41,513,<20,155,267,<20,916,"1,674","1,464","1,449",274,668,83,304,<20,"4,564",<20,<20,<20,<20,26,<20,156,161
4179,<20,<20,"2,014",27,343,<20,121,243,<20,514,"1,107","1,016",867,187,413,37,191,<20,"3,017",<20,<20,<20,<20,<20,<20,68,111
4183,<20,<20,286,<20,49,<20,<20,42,<20,132,155,141,135,<20,93,<20,33,<20,514,<20,<20,<20,<20,<20,<20,<20,<20
4184,<20,<20,"1,572",22,409,<20,220,59,<20,952,599,556,663,104,470,51,172,<20,"3,138",<20,<20,<20,<20,26,<20,73,31
4205,<20,<20,"1,047",<20,191,<20,79,46,<20,266,433,375,355,61,168,25,95,<20,"1,559",<20,<20,<20,<20,<20,<20,42,40
4207,<20,41,"5,139",90,"1,598",46,684,287,<20,"2,561","5,096","4,398","4,061",549,"1,882",348,"1,208",<20,"10,339",<20,<20,27,26,69,<20,502,368
4208,<20,<20,"1,115",<20,409,<20,122,85,<20,307,"1,626","1,373",949,114,335,86,224,<20,"1,927",<20,<20,<20,<20,<20,<20,71,97
4209,<20,<20,"1,563",87,799,36,308,124,<20,813,"4,524","3,892","2,913",351,"1,025",301,822,<20,"3,894",<20,<20,<20,<20,27,<20,224,259
4210,<20,<20,"1,218",40,381,21,144,108,<20,415,"1,548","1,268","1,040",156,478,90,233,<20,"2,211",<20,<20,<20,<20,<20,<20,75,124
4211,<20,23,"5,493",145,"1,408",51,574,425,<20,"1,929","5,567","4,625","4,421",738,"2,088",308,925,25,"9,792",24,<20,<20,<20,97,<20,391,535
4212,<20,<20,"2,661",54,520,<20,175,402,<20,435,"1,618","1,308","1,285",230,572,64,184,<20,"3,705",<20,<20,<20,<20,37,<20,88,151
4213,<20,<20,"2,397",74,722,29,281,280,<20,705,"2,356","1,887","1,755",331,792,112,312,<20,"4,060",<20,<20,<20,<20,29,<20,113,243
4214,<20,<20,"3,654",132,985,38,409,351,<20,"1,093","3,050","2,548","2,939",760,"1,214",183,431,<20,"6,016",<20,<20,<20,<20,45,<20,204,753
4215,35,<20,"5,957",302,"1,212",32,571,506,<20,"2,664","3,575","3,188","5,022","1,237","2,657",269,754,<20,"10,874",29,<20,<20,<20,102,<20,470,"1,286"
4216,<20,<20,"5,754",101,"1,016",<20,396,822,<20,"1,178","2,302","2,002","2,199",354,"1,161",161,416,<20,"8,168",<20,<20,<20,<20,67,<20,167,266
4217,<20,<20,"3,451",169,583,<20,227,830,<20,925,"1,770","1,521","2,628",521,"1,557",93,312,<20,"5,388",<20,<20,<20,<20,50,<20,243,504
4218,<20,<20,"3,322",137,598,<20,218,593,<20,749,"1,752","1,474","2,090",473,"1,101",82,285,<20,"4,924",<20,<20,<20,<20,41,<20,154,421
4219,<20,<20,171,<20,25,<20,<20,<20,<20,<20,22,<20,35,<20,26,<20,<20,<20,204,<20,<20,<20,<20,<20,<20,<20,<20
4220,<20,<20,"4,042",136,723,<20,273,438,<20,977,"2,010","1,702","2,075",444,"1,093",98,326,<20,"5,997",25,<20,<20,<20,51,<20,152,365
4221,<20,<20,"3,315",70,714,27,279,382,<20,"1,046","2,065","1,744","1,957",343,"1,053",101,360,<20,"5,450",<20,<20,<20,<20,62,<20,186,263
4222,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4223,<20,<20,"1,699",32,364,<20,133,175,<20,460,"1,050",877,947,177,501,50,172,<20,"2,677",<20,<20,<20,<20,29,<20,83,120
4224,<20,<20,653,20,164,<20,53,71,<20,260,521,446,503,99,271,33,106,<20,"1,175",<20,<20,<20,<20,<20,<20,46,73
4225,<20,<20,"1,071",41,172,<20,84,159,<20,490,377,326,669,149,444,<20,89,<20,"1,865",<20,<20,<20,<20,21,<20,59,117
4226,<20,<20,"3,733",105,699,<20,268,543,<20,720,"2,524","2,108","2,206",555,885,99,342,<20,"5,398",<20,<20,<20,<20,37,<20,140,518
4227,<20,<20,"1,602",77,433,21,187,112,<20,555,"1,938","1,652","1,590",344,662,96,293,<20,"2,908",<20,<20,<20,<20,31,<20,128,343
4228,<20,<20,436,<20,101,<20,31,61,<20,126,316,247,282,64,124,<20,36,<20,683,<20,<20,<20,<20,<20,<20,<20,43
4229,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4230,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4270,<20,<20,284,<20,95,<20,36,28,<20,105,279,229,215,39,101,<20,44,<20,500,<20,<20,<20,<20,<20,<20,<20,<20
4271,<20,<20,406,<20,88,<20,41,55,<20,91,202,168,199,27,123,<20,32,<20,623,<20,<20,<20,<20,<20,<20,<20,<20
4272,<20,<20,690,<20,102,<20,34,127,<20,128,296,259,236,39,120,<20,45,<20,958,<20,<20,<20,<20,<20,<20,<20,<20
4275,<20,<20,260,<20,86,<20,34,42,<20,93,260,210,171,24,85,<20,29,<20,465,<20,<20,<20,<20,<20,<20,<20,<20
4280,<20,<20,"1,030",<20,410,21,145,71,<20,432,"1,387","1,146",966,158,373,68,218,<20,"1,973",<20,<20,<20,<20,<20,<20,67,102
4285,<20,24,"2,006",<20,646,26,271,182,<20,894,"1,749","1,513","1,351",196,707,116,354,<20,"3,792",<20,<20,<20,<20,<20,<20,137,94
4287,<20,<20,82,<20,30,<20,<20,31,<20,52,59,50,55,<20,32,<20,<20,<20,181,<20,<20,<20,<20,<20,<20,<20,<20
4300,29,55,"2,286",77,"1,068",60,453,102,<20,"1,600","4,999","4,355","3,489",496,"1,430",289,920,<20,"5,907",22,<20,<20,21,35,<20,342,399
4301,<20,33,"1,222",66,645,32,279,44,<20,997,"3,403","2,981","2,384",291,955,276,766,<20,"3,681",<20,<20,<20,<20,<20,<20,222,247
4303,<20,23,500,<20,192,<20,109,21,<20,371,509,475,499,45,259,43,181,<20,"1,271",<20,<20,<20,<20,<20,<20,73,26
4304,<20,22,"1,888",31,614,29,264,87,<20,"1,273","1,742","1,552","1,499",201,751,121,419,<20,"4,187",<20,<20,<20,<20,<20,<20,192,124
4305,54,112,"6,217",156,"2,013",102,778,355,<20,"3,644","5,995","5,386","4,930",777,"2,285",395,"1,375",<20,"13,065",27,<20,<20,39,48,<20,585,546
4306,<20,<20,"2,542",39,922,41,347,290,<20,"1,232","2,285","1,971","1,703",303,756,114,369,<20,"4,846",<20,<20,<20,<20,31,<20,125,173
4307,<20,<20,130,<20,45,<20,<20,40,<20,40,130,94,80,20,29,<20,<20,<20,208,<20,<20,<20,<20,<20,<20,<20,<20
4309,<20,<20,415,<20,96,<20,39,60,<20,105,232,192,163,31,61,<20,32,<20,616,<20,<20,<20,<20,<20,<20,<20,<20
4310,<20,<20,846,<20,161,<20,65,145,<20,253,414,330,268,49,145,20,57,<20,"1,294",<20,<20,<20,<20,<20,<20,<20,<20
4311,<20,23,"1,052",<20,442,<20,204,70,<20,793,"1,070",956,824,96,432,84,260,<20,"2,522",<20,<20,<20,24,<20,<20,93,42
4312,<20,<20,484,<20,118,<20,59,28,<20,230,196,171,175,<20,120,23,29,<20,869,<20,<20,<20,<20,<20,<20,<20,<20
4313,<20,<20,435,<20,95,<20,43,54,<20,182,186,158,167,31,95,<20,35,<20,738,<20,<20,<20,<20,<20,<20,<20,<20
4320,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4340,<20,<20,550,<20,185,<20,75,83,<20,254,448,402,345,49,163,27,87,<20,"1,036",<20,<20,<20,<20,<20,<20,35,31
4341,<20,23,"1,674",21,602,<20,268,101,<20,878,"1,416","1,263","1,085",162,512,103,313,<20,"3,363",<20,<20,<20,<20,<20,<20,122,108
4342,<20,<20,251,<20,111,<20,53,<20,<20,170,241,203,211,47,91,25,51,<20,551,<20,<20,<20,<20,<20,<20,22,40
4343,<20,<20,"1,179",24,354,<20,150,149,<20,546,925,758,932,303,359,59,161,<20,"2,204",<20,<20,<20,<20,<20,<20,85,301
4344,<20,<20,270,<20,54,<20,23,28,<20,100,207,178,155,30,66,<20,34,<20,470,<20,<20,<20,<20,<20,<20,<20,<20
4345,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4346,<20,<20,82,<20,25,<20,<20,<20,<20,28,64,58,48,<20,22,<20,<20,<20,139,<20,<20,<20,<20,<20,<20,<20,<20
4347,<20,<20,129,<20,46,<20,30,20,<20,81,107,87,83,<20,27,<20,<20,<20,267,<20,<20,<20,<20,<20,<20,<20,<20
4350,88,159,"12,314",242,"2,598",71,907,"1,359",<20,"4,882","8,289","7,123","6,236","1,365","2,412",530,"1,690",29,"21,112",36,<20,38,40,112,<20,678,928
4352,<20,<20,"2,172",21,587,22,193,343,<20,632,"1,742","1,435","1,008",234,287,61,189,<20,"3,370",<20,<20,<20,<20,<20,<20,72,102
4353,<20,<20,57,<20,<20,<20,<20,<20,<20,<20,29,21,23,<20,<20,<20,<20,<20,78,<20,<20,<20,<20,<20,<20,<20,<20
4354,<20,<20,153,<20,37,<20,<20,<20,<20,64,91,89,71,<20,25,<20,20,<20,263,<20,<20,<20,<20,<20,<20,<20,<20
4355,<20,<20,584,<20,84,<20,34,51,<20,161,221,203,136,29,68,<20,52,<20,869,<20,<20,<20,<20,<20,<20,<20,<20
4356,<20,<20,595,<20,88,<20,35,108,<20,130,379,308,224,54,60,<20,57,<20,846,<20,<20,<20,<20,<20,<20,31,<20
4357,<20,<20,321,<20,87,<20,38,63,<20,158,200,155,163,31,58,<20,28,<20,571,<20,<20,<20,<20,<20,<20,<20,<20
4358,<20,<20,151,<20,55,<20,23,49,<20,68,176,146,104,<20,26,<20,<20,<20,276,<20,<20,<20,<20,<20,<20,<20,<20
4359,<20,<20,117,<20,22,<20,<20,<20,<20,40,102,78,61,20,<20,<20,22,<20,200,<20,<20,<20,<20,<20,<20,<20,<20
4360,<20,<20,81,<20,<20,<20,<20,26,<20,27,60,42,43,<20,<20,<20,<20,<20,132,<20,<20,<20,<20,<20,<20,<20,<20
4361,<20,<20,388,<20,95,<20,58,68,<20,175,202,162,139,<20,78,<20,<20,<20,693,<20,<20,<20,<20,<20,<20,<20,<20
4362,<20,<20,402,<20,82,<20,26,48,<20,137,198,168,150,35,57,<20,35,<20,646,<20,<20,<20,<20,<20,<20,<20,<20
4363,<20,<20,76,<20,23,<20,<20,<20,<20,24,54,40,39,<20,<20,<20,<20,<20,118,<20,<20,<20,<20,<20,<20,<20,<20
4364,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,27,21,<20,<20,<20,<20,<20,<20,36,<20,<20,<20,<20,<20,<20,<20,<20
4365,<20,<20,76,<20,<20,<20,<20,<20,<20,41,34,32,30,<20,20,<20,<20,<20,143,<20,<20,<20,<20,<20,<20,<20,<20
4370,<20,32,"2,591",28,629,<20,236,260,<20,"1,064","1,796","1,477","1,403",230,607,153,336,<20,"4,532",<20,<20,<20,<20,<20,<20,149,78
4371,<20,<20,94,<20,20,<20,<20,23,<20,36,58,40,46,<20,<20,<20,<20,<20,148,<20,<20,<20,<20,<20,<20,<20,<20
4372,<20,<20,21,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,29,<20,<20,<20,<20,<20,<20,<20,<20
4373,<20,<20,195,<20,35,<20,<20,20,<20,56,102,81,61,<20,29,<20,22,<20,307,<20,<20,<20,<20,<20,<20,<20,<20
4374,<20,<20,60,<20,<20,<20,<20,<20,<20,20,28,21,31,<20,<20,<20,<20,<20,99,<20,<20,<20,<20,<20,<20,<20,<20
4375,<20,<20,34,<20,<20,<20,<20,<20,<20,<20,21,<20,<20,<20,<20,<20,<20,<20,60,<20,<20,<20,<20,<20,<20,<20,<20
4376,<20,<20,47,<20,<20,<20,<20,<20,<20,<20,29,27,28,<20,<20,<20,<20,<20,74,<20,<20,<20,<20,<20,<20,<20,<20
4377,<20,<20,97,<20,32,<20,<20,<20,<20,33,47,37,35,<20,26,<20,<20,<20,173,<20,<20,<20,<20,<20,<20,<20,<20
4378,<20,<20,75,<20,<20,<20,<20,<20,<20,21,34,28,34,<20,<20,<20,<20,<20,112,<20,<20,<20,<20,<20,<20,<20,<20
4379,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4380,<20,<20,"1,405",<20,300,<20,128,154,<20,487,726,551,566,105,297,64,109,<20,"2,282",<20,<20,<20,<20,<20,<20,55,<20
4381,<20,<20,67,<20,<20,<20,<20,<20,<20,21,44,32,36,<20,<20,<20,<20,<20,101,<20,<20,<20,<20,<20,<20,<20,<20
4382,<20,<20,81,<20,25,<20,<20,<20,<20,25,44,32,40,<20,20,<20,<20,<20,124,<20,<20,<20,<20,<20,<20,<20,<20
4383,<20,<20,94,<20,36,<20,22,<20,<20,61,67,51,42,<20,26,<20,<20,<20,212,<20,<20,<20,<20,<20,<20,<20,<20
4384,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4385,<20,<20,242,<20,50,<20,23,<20,<20,85,98,91,97,<20,35,<20,<20,<20,370,<20,<20,<20,<20,<20,<20,<20,<20
4387,<20,<20,199,<20,50,<20,23,25,<20,110,124,87,87,<20,48,<20,22,<20,369,<20,<20,<20,<20,<20,<20,<20,<20
4388,<20,<20,72,<20,23,<20,<20,<20,<20,36,42,36,36,<20,<20,<20,<20,<20,129,<20,<20,<20,<20,<20,<20,<20,<20
4390,<20,<20,552,<20,144,<20,49,128,<20,189,541,439,336,29,137,26,117,<20,956,<20,<20,<20,<20,<20,<20,30,<20
4391,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4400,<20,<20,163,<20,47,<20,22,24,<20,73,165,142,87,<20,27,<20,28,<20,307,<20,<20,<20,<20,<20,<20,<20,<20
4401,<20,<20,666,<20,187,<20,75,94,<20,288,555,482,350,37,160,33,142,<20,"1,260",<20,<20,<20,<20,<20,<20,39,<20
4402,<20,<20,57,<20,23,<20,<20,<20,<20,30,26,22,20,<20,<20,<20,<20,<20,109,<20,<20,<20,<20,<20,<20,<20,<20
4403,<20,<20,60,<20,<20,<20,<20,22,<20,24,48,41,38,<20,<20,<20,<20,<20,102,<20,<20,<20,<20,<20,<20,<20,<20
4404,<20,<20,33,<20,<20,<20,<20,<20,<20,<20,29,<20,<20,<20,<20,<20,<20,<20,45,<20,<20,<20,<20,<20,<20,<20,<20
4405,<20,31,"1,215",<20,344,<20,115,208,<20,541,"1,165",996,778,88,303,78,207,<20,"2,226",<20,<20,<20,<20,<20,<20,96,34
4406,<20,<20,84,<20,27,<20,<20,30,<20,48,97,80,66,<20,20,<20,<20,<20,161,<20,<20,<20,<20,<20,<20,<20,<20
4407,<20,<20,51,<20,22,<20,<20,<20,<20,31,52,40,27,<20,<20,<20,<20,<20,104,<20,<20,<20,<20,<20,<20,<20,<20
4408,<20,<20,86,<20,29,<20,<20,24,<20,38,50,42,45,<20,<20,<20,<20,<20,149,<20,<20,<20,<20,<20,<20,<20,<20
4410,<20,<20,233,<20,42,<20,24,40,<20,88,111,96,77,<20,31,<20,21,<20,382,<20,<20,<20,<20,<20,<20,<20,<20
4411,<20,<20,20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,46,<20,<20,<20,<20,<20,<20,<20,<20
4412,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,28,<20,<20,<20,<20,<20,<20,<20,<20
4413,<20,<20,598,<20,122,<20,33,130,<20,186,432,386,241,26,74,25,63,<20,924,<20,<20,<20,<20,<20,<20,20,<20
4415,<20,<20,251,<20,39,<20,<20,23,<20,52,111,98,58,<20,23,<20,<20,<20,344,<20,<20,<20,<20,<20,<20,<20,<20
4416,<20,<20,27,<20,<20,<20,<20,<20,<20,<20,30,23,<20,<20,<20,<20,<20,<20,34,<20,<20,<20,<20,<20,<20,<20,<20
4417,<20,<20,75,<20,<20,<20,<20,<20,<20,22,61,49,32,<20,<20,<20,<20,<20,120,<20,<20,<20,<20,<20,<20,<20,<20
4418,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4419,<20,<20,54,<20,<20,<20,<20,31,<20,<20,66,41,34,<20,<20,<20,<20,<20,73,<20,<20,<20,<20,<20,<20,<20,<20
4420,<20,<20,109,<20,<20,<20,<20,36,<20,26,84,62,46,<20,<20,<20,<20,<20,146,<20,<20,<20,<20,<20,<20,<20,<20
4421,<20,<20,350,<20,176,<20,110,33,<20,367,280,253,254,37,117,32,72,<20,959,<20,<20,<20,<20,<20,<20,31,<20
4422,<20,<20,46,<20,<20,<20,<20,<20,<20,21,45,32,27,<20,<20,<20,<20,<20,77,<20,<20,<20,<20,<20,<20,<20,<20
4423,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,27,20,20,<20,<20,<20,<20,<20,20,<20,<20,<20,<20,<20,<20,<20,<20
4424,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,23,<20,<20,<20,<20,<20,<20,<20,26,<20,<20,<20,<20,<20,<20,<20,<20
4425,<20,<20,35,<20,<20,<20,<20,<20,<20,<20,22,<20,<20,<20,<20,<20,<20,<20,51,<20,<20,<20,<20,<20,<20,<20,<20
4426,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,22,<20,<20,<20,<20,<20,<20,<20,<20
4427,<20,<20,44,<20,<20,<20,<20,<20,<20,<20,30,27,<20,<20,<20,<20,<20,<20,70,<20,<20,<20,<20,<20,<20,<20,<20
4428,<20,<20,59,<20,<20,<20,<20,28,<20,20,44,38,23,<20,<20,<20,<20,<20,102,<20,<20,<20,<20,<20,<20,<20,<20
4454,<20,<20,45,<20,<20,<20,<20,27,<20,<20,51,40,30,<20,<20,<20,<20,<20,69,<20,<20,<20,<20,<20,<20,<20,<20
4455,<20,21,499,<20,118,<20,42,152,<20,220,517,432,277,33,117,23,102,<20,928,<20,<20,<20,<20,<20,<20,25,<20
4461,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4462,<20,<20,24,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,33,<20,<20,<20,<20,<20,<20,<20,<20
4465,<20,<20,138,<20,28,<20,<20,30,<20,66,133,102,101,<20,44,<20,22,<20,255,<20,<20,<20,<20,<20,<20,<20,<20
4467,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4468,<20,<20,40,<20,<20,<20,<20,<20,<20,<20,26,<20,<20,<20,<20,<20,<20,<20,57,<20,<20,<20,<20,<20,<20,<20,<20
4470,<20,26,384,<20,72,<20,27,37,<20,125,322,244,232,27,105,25,63,<20,632,<20,<20,<20,<20,<20,<20,22,<20
4472,<20,<20,216,<20,45,<20,25,<20,<20,74,127,94,68,<20,26,<20,22,<20,361,<20,<20,<20,<20,<20,<20,<20,<20
4474,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4475,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4477,<20,<20,60,<20,<20,<20,<20,<20,<20,20,46,40,30,<20,<20,<20,<20,<20,85,<20,<20,<20,<20,<20,<20,<20,<20
4478,<20,<20,50,<20,<20,<20,<20,<20,<20,<20,40,31,<20,<20,<20,<20,<20,<20,79,<20,<20,<20,<20,<20,<20,<20,<20
4479,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4480,<20,<20,53,<20,<20,<20,<20,23,<20,26,53,41,26,<20,<20,<20,<20,<20,96,<20,<20,<20,<20,<20,<20,<20,<20
4481,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4482,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4486,<20,<20,74,<20,<20,<20,<20,<20,<20,20,82,74,68,<20,31,<20,23,<20,131,<20,<20,<20,<20,<20,<20,<20,<20
4487,<20,31,274,<20,64,<20,27,48,<20,114,322,254,262,<20,109,23,73,<20,518,<20,<20,<20,<20,<20,<20,31,<20
4488,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,24,<20,<20,<20,<20,<20,<20,<20,31,<20,<20,<20,<20,<20,<20,<20,<20
4489,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,26,<20,<20,<20,<20,<20,<20,<20,<20
4490,<20,22,169,<20,35,<20,<20,25,<20,124,134,121,146,<20,91,<20,45,<20,380,<20,<20,<20,<20,<20,<20,22,<20
4491,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4492,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,26,<20,<20,<20,<20,<20,<20,<20,<20
4493,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4494,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4496,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,36,30,<20,<20,<20,<20,<20,<20,22,<20,<20,<20,<20,<20,<20,<20,<20
4497,<20,<20,21,<20,<20,<20,<20,<20,<20,<20,33,25,<20,<20,<20,<20,<20,<20,30,<20,<20,<20,<20,<20,<20,<20,<20
4498,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,24,20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
4500,<20,34,"2,728",57,891,37,286,228,<20,"1,000","3,169","2,712","2,290",456,888,157,468,<20,"4,900",<20,<20,<20,<20,45,<20,212,276
4501,<20,<20,607,<20,159,<20,66,37,<20,287,543,462,471,69,225,30,107,<20,"1,187",<20,<20,<20,<20,<20,<20,55,41
4502,<20,<20,588,25,192,<20,54,48,<20,236,726,633,591,107,255,48,131,<20,"1,111",<20,<20,<20,<20,<20,<20,52,65
4503,<20,<20,"3,014",68,913,35,284,216,<20,"1,120","3,423","3,002","2,330",381,957,166,599,<20,"5,498",<20,<20,<20,<20,45,<20,212,247
4504,<20,<20,760,35,394,21,119,69,<20,330,"1,576","1,325",982,174,299,81,235,<20,"1,596",<20,<20,<20,<20,<20,<20,80,111
4505,<20,<20,"2,225",22,577,24,186,118,<20,617,"1,471","1,229","1,097",227,445,76,249,<20,"3,505",<20,<20,<20,<20,26,<20,109,124
4506,<20,<20,"1,669",36,764,23,317,106,<20,931,"2,492","2,194","2,027",284,865,215,561,<20,"3,880",<20,<20,<20,<20,32,<20,254,197
4507,<20,<20,"4,883",31,929,<20,340,386,<20,"1,108","1,107",956,"1,129",295,674,63,220,<20,"6,877",<20,<20,<20,<20,39,<20,97,83
4508,<20,29,"2,195",50,821,25,348,83,<20,"1,292","2,415","2,118","2,042",221,"1,018",180,553,<20,"4,873",<20,<20,<20,<20,29,<20,288,139
4509,<20,<20,"1,284",34,413,24,85,127,<20,270,"2,008","1,798","1,063",157,305,81,266,<20,"2,047",<20,<20,<20,<20,<20,<20,66,106
4510,28,63,"5,009",116,"1,721",43,791,274,<20,"2,784","5,030","4,465","4,440",548,"2,304",470,"1,311",34,"10,984",28,<20,29,41,81,<20,635,350
4511,<20,<20,"1,564",<20,370,<20,159,83,<20,400,726,619,626,107,281,56,148,<20,"2,398",<20,<20,<20,<20,<20,<20,68,43
4512,<20,<20,238,<20,72,<20,<20,40,<20,131,190,141,166,28,74,<20,22,<20,433,<20,<20,<20,<20,<20,<20,<20,<20
4514,<20,<20,587,<20,197,<20,87,95,<20,262,500,434,360,66,198,32,98,<20,"1,154",<20,<20,<20,<20,<20,<20,34,35
4515,<20,<20,474,<20,144,<20,44,52,<20,179,321,265,201,30,115,<20,50,<20,821,<20,<20,<20,<20,<20,<20,<20,<20
4516,<20,<20,348,<20,112,<20,39,34,<20,102,304,232,227,44,97,<20,30,<20,572,<20,<20,<20,<20,<20,<20,<20,23
4517,<20,<20,116,<20,29,<20,<20,<20,<20,38,55,47,56,<20,42,<20,<20,<20,196,<20,<20,<20,<20,<20,<20,<20,<20
